decade,year,artist,chart_pos,genre,genre_groups,spotify_popularity,spotify_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,loudness,mode,speechiness,tempo,valence,minor_percentage,major_percentage,neither_chords,get_added_seventh_use,non_triad_chords_percentage,minor_or_major,tonic_percentage,supertonic_percentage,dominant_percentage,v_to_i,circle_of_fifths_dist,circle_of_fifths_dist_largest_dist,chord_distances,chord_distances2,different_chords,different_progressions,different_notes,average_chord_count_per_bar,different_sections_count,section_repetitions,chorus_repetitions,guitar,synthesizer,piano,saxophone,strings,trumpet,love,anger,sadness,joy,negative,positive
1970,1973,Pink Floyd,13,rock,rock,73,0vFOzaXqZHahrZp6enQwQb,0.024,0.468,6380.566666666667,0.536,0.00199,11,-10.422,0,0.144,126.256,0.785,0.5333333333333333,0.0,0.4666666666666667,0.0,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.05,0.16666666666666666,0.05084745762711865,0.027777777777777776,0.16666666666666666,2.566666666666667,2.566666666666667,12,0.6428571428571429,9,1.3,4,0.00047017767491915556,0,True,False,False,True,False,False,0.0006887433119118214,0.9268696904182434,0.03414662554860115,0.018649118021130562,0.9897915124893188,0.010208485648036003
1960,1963,The Beach Boys,23,pop,pop,50,62fX8EW16l8St2yL8rMer9,0.184,0.341,2235.55,0.416,6.28e-05,11,-9.574,1,0.0265,102.886,0.499,0.23636363636363636,0.7454545454545455,0.01818181818181818,0.14545454545454545,0.01818181818181818,0.7636363636363637,0.32727272727272727,0.09090909090909091,0.16363636363636364,0.1111111111111111,0.0625,0.3333333333333333,2.8727272727272726,2.8727272727272726,8,0.875,8,1.605263157894737,5,0.001341951645009058,3,True,False,False,False,False,False,0.0010836615692824125,0.7603349089622498,0.0027816984802484512,0.0041908686980605125,0.7608145475387573,0.23918545246124268
1980,1986,Robert Palmer,1,pop.rock,pop-rock,68,5izGeTxueiFX1UPFGohY9w,0.382,0.702,6060.666666666667,0.578,5.89e-06,2,-13.415,1,0.031,111.617,0.975,0.10344827586206896,0.8448275862068966,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.6896551724137931,0.3620689655172414,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,3.5172413793103448,2.2758620689655173,6,0.8125,8,0.9349593495934959,3,0.0013199868001319986,3,True,False,False,False,False,False,0.004245550837367773,0.09280019998550415,0.8810591101646423,0.011805854737758636,0.022634126245975494,0.9773658514022827
1970,1970,Clarence Carter,4,blues.soul,soul,49,5vk9PL1tTyWrQY3TqRq2Rg,0.617,0.639,3230.45,0.544,0,4,-12.843,1,0.141,80.844,0.793,0.21951219512195122,0.7804878048780488,0.0,0.07317073170731707,0.0,0.7317073170731707,0.3780487804878049,0.0975609756097561,0.10975609756097561,0.0,0.18333333333333332,0.8333333333333334,3.268292682926829,3.4390243902439024,10,0.43859649122807015,11,1.3076923076923077,4,0.0009286631893389467,3,False,False,False,False,False,False,0.002456346992403269,0.809828519821167,0.14033374190330505,0.04065246880054474,0.984050452709198,0.015949547290802002
1980,1982,The Rolling Stones,13,british.rock,rock,60,4Wd9pEtEnZNDjgiswGOpJb,0.157,0.606,4570.45,0.794,0.0406,0,-6.042,1,0.0282,116.93,0.911,0.28104575163398693,0.7189542483660131,0.0,0.032679738562091505,0.0,0.43137254901960786,0.33986928104575165,0.24836601307189543,0.09803921568627451,0.09868421052631579,0.0,0,3.542483660130719,3.542483660130719,7,0.2222222222222222,7,1.8571428571428572,3,0.0015315778533842401,0,False,False,False,True,False,False,0.002539875451475382,0.8769405484199524,0.003644198877736926,0.010602488182485104,0.08310209959745407,0.9168978929519653
1960,1967,Marvin Gaye;Kim Weston,14,r-n-b.soul,soul,62,0UERoCKd24PKovd4BwRzBQ,0.214,0.523,2961.116666666667,0.48,0,3,-10.923,1,0.0492,151.4,0.81,0.0,1.0,0.0,0.13333333333333333,0.0,0.8333333333333334,0.5333333333333333,0.0,0.23333333333333334,0.2413793103448276,0.23333333333333334,0.8333333333333334,2.8,2.8,5,0.8333333333333334,9,1.0,4,0.002363973050707222,3,False,False,False,False,False,False,0.020045192912220955,0.4730597138404846,0.11096156388521194,0.2032766491174698,0.25187891721725464,0.7481210231781006
1980,1988,Heart,12,rock,rock,41,5qMNvVFTJoTLkaXbudbVNF,0.271,0.586,3834.45,0.814,0,11,-12.941,0,0.0314,130.392,0.71,0.46875,0.53125,0.0,0.078125,0.0,0.546875,0.2265625,0.0,0.1953125,0.015748031496062992,0.0,0,2.65625,2.59375,10,0.5,7,1.0655737704918034,4,0.0018255551643651634,3,False,False,False,False,False,False,0.0013918433105573058,0.04488619044423103,0.9452817440032959,0.0022843964397907257,0.06786013394594193,0.9321398735046387
1970,1979,Bob Dylan,24,blues.folk.rock.singer-songwriter,rock,45,760420tYNmNjFgi8bWvbop,0.431,0.81,5413.333333333333,0.526,0,2,-9.627,1,0.0991,95.23,0.811,0.5227272727272727,0.4772727272727273,0.0,0.1590909090909091,0.0,0.5227272727272727,0.5227272727272727,0.0,0.1590909090909091,0.0,0.2222222222222222,0.3333333333333333,3.5,3.5,3,1.0,7,1.0,2,0.001293103448275862,0,False,False,False,False,False,False,0.0011193602113053203,0.001270586741156876,0.0011709200916811824,0.9958726763725281,0.6153108477592468,0.38468918204307556
1960,1966,Nancy Sinatra,1,pop,pop,66,2HEgBBls7l0smWTxPx0MtZ,0.395,0.628,2768.883333333333,0.42,2.55e-06,9,-10.547,1,0.177,165.304,0.337,0.0,1.0,0.0,0.0,0.0,1.0,0.6129032258064516,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,2.7096774193548385,2.7096774193548385,3,0.625,7,1.103448275862069,4,0.002166938537196102,3,True,False,False,False,False,False,0.0007937675691209733,0.0037073330022394657,0.0019667698070406914,0.9908573031425476,0.01299088355153799,0.9870091080665588
1960,1964,Brenda Lee,12,pop.rock,pop-rock,24,3XqTmJFE8Tnm0hn5dNeUEG,0.56,0.547,2606.0,0.195,1.82e-05,8,-11.234,1,0.0296,85.457,0.468,0.1891891891891892,0.8108108108108109,0.0,0.10810810810810811,0.08108108108108109,0.40540540540540543,0.1891891891891892,0.1891891891891892,0.16216216216216217,0.08333333333333333,0.2647058823529412,0.8333333333333334,3.675675675675676,3.675675675675676,17,0.95,12,1.1296296296296295,2,0.0011511895625479663,0,False,False,True,False,False,False,0.0027535350527614355,0.3359832465648651,0.06557575613260269,0.5829017162322998,0.9915163516998291,0.008483605459332466
1960,1968,Elvis Presley,28,country,country,60,5blcqgpsuKhm0WQwMsmywj,0.31,0.435,3439.55,0.828,4.07e-05,0,-8.764,1,0.101,116.141,0.743,0.04477611940298507,0.9552238805970149,0.0,0.1044776119402985,0.04477611940298507,0.08955223880597014,0.4626865671641791,0.014925373134328358,0.22388059701492538,0.10606060606060606,0.3095238095238095,0.8333333333333334,4.2388059701492535,3.791044776119403,7,0.6052631578947368,10,1.1058823529411765,4,0.0008722071201174572,0,True,False,False,False,False,False,0.0010157378856092691,0.006099054589867592,0.0015330991009250283,0.9896789789199829,0.9658678770065308,0.03413207456469536
1970,1972,The Hollies,26,pop.rock,pop-rock,18,6MhMpnxCF1Ga91S5HXtSYy,0.108,0.536,4304.45,0.743,0.000802,4,-9.439,1,0.0469,121.752,0.708,0.0,1.0,0.0,0.026785714285714284,0.0,0.8928571428571429,0.39285714285714285,0.0,0.21428571428571427,0.14414414414414414,0.19444444444444445,0.8333333333333334,3.9285714285714284,3.7142857142857144,6,0.6764705882352942,8,1.1395348837209303,5,0.0018585417416859297,3,False,False,False,False,False,False,0.9823111295700073,0.0013217375380918384,0.009445451200008392,0.005438626278191805,0.9960821270942688,0.003917889203876257
1970,1978,Rita Coolidge,20,country.pop,,29,7cRioMuuOoe8rwcqvsM4pD,0.292,0.717,3622.883333333333,0.749,0,9,-6.831,0,0.0347,108.246,0.929,0.0,1.0,0.0,0.11538461538461539,0.0,0.25,0.19230769230769232,0.0,0.1346153846153846,0.0,0.3611111111111111,0.8333333333333334,2.769230769230769,2.826923076923077,12,0.7666666666666667,12,1.336734693877551,5,0.0002760232411569054,0,True,False,False,False,False,False,0.9302414059638977,0.0012538935989141464,0.0015237911138683558,0.06545694172382355,0.005683219525963068,0.9943167567253113
1980,1981,The Police,3,pop.rock,pop-rock,74,44aTAUBF0g6sMkMNE8I5kd,0.121,0.558,4342.883333333333,0.768,0.0626,2,-9.997,1,0.0343,81.909,0.429,0.1144578313253012,0.7228915662650602,0.16265060240963855,0.04216867469879518,0.16265060240963855,0.3855421686746988,0.1746987951807229,0.0,0.4036144578313253,0.12727272727272726,0.16666666666666669,0.5,2.5,3.2951807228915664,18,0.6666666666666666,11,1.146341463414634,5,0.0016118323847827672,3,True,False,False,False,False,False,0.000390992354368791,0.004981504753232002,0.9928504228591919,0.0008823992684483528,0.9982839226722717,0.0017159993294626474
1960,1968,Jerry Jeff Walker,77,country,country,48,51DLN9R1dIqkKnlRsz1kpg,0.748,0.427,5469.116666666667,0.0801,0.51,2,-27.119,1,0.0372,168.418,0.78,0.12751677852348994,0.87248322147651,0.0,0.06040268456375839,0.0,0.5637583892617449,0.48322147651006714,0.06711409395973154,0.174496644295302,0.08108108108108109,0.16666666666666669,0.8333333333333334,2.0805369127516777,2.597315436241611,11,0.8461538461538461,9,1.0,3,0.0016456039518874164,3,True,False,False,False,False,False,0.0009848998161032796,0.0009282876271754503,0.001147573464550078,0.9917877316474915,0.00012819348194170743,0.9998717308044434
1970,1975,Eagles,2,rock,rock,67,5lQKRR3MdJLtAwNBiT8Cq0,0.203,0.669,6366.65,0.673,0.0271,7,-9.754,1,0.0248,132.68,0.867,0.20481927710843373,0.7951807228915663,0.0,0.08433734939759036,0.0,0.6927710843373494,0.41566265060240964,0.18674698795180722,0.13855421686746988,0.1393939393939394,0.11666666666666667,0.8333333333333334,3.325301204819277,3.144578313253012,10,0.7567567567567568,9,1.0192307692307692,4,0.0015706847400124085,3,True,False,False,False,False,False,0.1810920387506485,0.0031415261328220367,0.016671812161803246,0.7956863045692444,0.9953997731208801,0.004600265994668007
1970,1971,Bobby Womack,27,soul,soul,39,1Bqj5L5Zh3e9Fjmkoq1vaq,0.567,0.439,5170.45,0.443,5.98e-05,2,-11.116,1,0.0373,106.382,0.716,0.2702702702702703,0.6666666666666666,0.06306306306306306,0.04504504504504504,0.06306306306306306,0.05405405405405406,0.25225225225225223,0.1981981981981982,0.23423423423423423,0.10909090909090909,0.07142857142857142,0.8333333333333334,3.855855855855856,3.4234234234234235,14,0.9130434782608695,9,2.375,2,0.0005802202903035519,2,True,False,False,False,False,False,0.0002522593131288886,0.00019702639838214964,0.998759388923645,0.0002569877833593637,0.03502527251839638,0.9649747014045715
1980,1987,Whitesnake,1,rock,rock,65,1qOU8KzFifXE9YrgjVwYvc,0.0117,0.292,4589.916666666667,0.823,7.79e-05,7,-6.763,1,0.0407,89.939,0.244,0.14507772020725387,0.8290155440414507,0.025906735751295335,0.02072538860103627,0.025906735751295335,0.8497409326424871,0.15544041450777202,0.11398963730569948,0.35233160621761656,0.11458333333333333,0.0,0,3.3367875647668392,3.0466321243523318,11,0.5384615384615384,7,2.1666666666666665,5,0.0015250821547232157,4,True,True,False,False,False,False,0.0004893566365353763,0.08567173033952713,0.9031028151512146,0.00245361914858222,0.0026871124282479286,0.9973128437995911
1960,1964,The Beatles,2,pop.rock,pop-rock,61,7Aobt67JnaF7qN8jCCKvHq,0.608,0.673,1950.2166666666667,0.349,0,4,-12.414,1,0.0368,124.451,0.609,0.5357142857142857,0.4642857142857143,0.0,0.044642857142857144,0.008928571428571428,0.8392857142857143,0.15178571428571427,0.16964285714285715,0.25,0.13513513513513514,0.10256410256410256,0.5,3.0089285714285716,3.0089285714285716,13,0.45714285714285713,11,2.2241379310344827,4,0.0020510541563757874,3,False,False,False,False,False,False,0.0392477922141552,0.019413070753216743,0.008857587352395058,0.9130764603614807,0.007018192671239376,0.9929817914962769
1980,1982,Juice Newton,11,country.pop.rock,,42,1j1HuywKoGVB6vhvPhpv3r,0.385,0.253,4067.3333333333335,0.429,1.31e-06,1,-10.072,0,0.0275,176.843,0.433,0.26373626373626374,0.7362637362637363,0.0,0.07692307692307693,0.06593406593406594,0.4725274725274725,0.1978021978021978,0.15384615384615385,0.08791208791208792,0.03333333333333333,0.296875,1.0,2.956043956043956,2.956043956043956,32,0.803921568627451,12,1.6551724137931034,3,0.0009834453368300277,0,True,False,False,False,False,False,0.884334146976471,0.0052328272722661495,0.07019272446632385,0.036162301898002625,0.002488706959411502,0.9975112676620483
1990,1990,Digital Underground,11,hip-hop,,64,0YEC3pNS0uIKvZb5u4lgsu,0.0343,0.813,6528.216666666666,0.693,0,10,-8.0,0,0.266,103.508,0.618,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1,0,3,1.0,3,0.0015318119037103037,4,False,False,False,False,False,False,0.0034373507369309664,0.016122568398714066,0.002128379885107279,0.9761329293251038,0.0004798862792085856,0.9995200634002686
1970,1979,Village People,3,disco.pop,pop,40,6jV3XfTAP1S3SMChxJ2kJh,0.125,0.759,3764.0,0.889,0,7,-10.592,0,0.0502,126.201,0.886,0.36363636363636365,0.6233766233766234,0.012987012987012988,0.09090909090909091,0.012987012987012988,0.6233766233766234,0.2597402597402597,0.15584415584415584,0.3246753246753247,0.2236842105263158,0.141025641025641,0.5,3.5194805194805197,3.5194805194805197,13,0.6909090909090909,10,0.9152542372881356,5,0.001328374070138151,3,False,False,False,False,False,True,0.004626755136996508,0.337314635515213,0.005102739203721285,0.6365108489990234,0.0031322482973337173,0.9968677163124084
1980,1980,Smokey Robinson,4,soul,soul,62,2gliw3L0oa4w8LqaHploje,0.416,0.498,5882.0,0.63,0,6,-5.808,0,0.0276,169.115,0.822,0.2978723404255319,0.7021276595744681,0.0,0.11702127659574468,0.0,0.6170212765957447,0.44680851063829785,0.2978723404255319,0.0851063829787234,0.08602150537634409,0.3,0.5,2.723404255319149,2.723404255319149,5,0.34285714285714286,8,1.0851063829787233,5,0.0013600816048962938,3,False,True,False,False,True,False,0.0012429204070940614,0.0005093288491480052,0.0007238915422931314,0.9971543550491333,0.00018487883789930493,0.9998151659965515
1960,1966,Roger Miller,40,country,country,43,4tTTwVxeUthDX37BUw1plJ,0.957,0.591,1901.1166666666666,0.396,0,7,-12.177,1,0.129,174.577,0.907,0.0,1.0,0.0,0.15217391304347827,0.0,0.5434782608695652,0.45652173913043476,0.043478260869565216,0.41304347826086957,0.35555555555555557,0.20833333333333334,0.8333333333333334,4.282608695652174,4.282608695652174,4,0.5652173913043478,8,0.9125,4,0.0021040265808691385,2,True,False,False,False,False,False,0.0005421987734735012,0.0004999007796868682,0.0006723581464029849,0.9978955984115601,0.03972233086824417,0.9602776169776917
1980,1984,Cyndi Lauper,5,pop,pop,60,2CIDqYfIYfl9vx02wIyCG9,0.201,0.573,4547.333333333333,0.65,1.58e-06,8,-5.934,1,0.0257,95.1,0.346,0.4,0.47619047619047616,0.12380952380952381,0.0,0.12380952380952381,0.8761904761904762,0.2571428571428571,0.1523809523809524,0.19047619047619047,0.19230769230769232,0.0,0,3.895238095238095,3.895238095238095,7,0.6551724137931034,7,1.1869158878504673,5,0.0015393637296584079,4,False,True,False,False,False,False,0.00259069143794477,0.6590251326560974,0.02159503474831581,0.17431169748306274,0.9942638278007507,0.005736194085329771
1980,1983,Little River Band,11,rock,rock,56,173r99cYlRApif8GLPrLqt,0.176,0.831,2833.116666666667,0.47,0,5,-10.939,1,0.0529,108.969,0.79,0.2857142857142857,0.7142857142857143,0.0,0.014285714285714285,0.0,0.9714285714285714,0.37142857142857144,0.014285714285714285,0.11428571428571428,0.014492753623188406,0.1388888888888889,0.8333333333333334,3.3,3.3,6,0.48,8,1.263157894736842,4,0.0017648408407701765,4,True,False,False,False,False,False,0.00026953269843943417,0.0013125257100909948,0.9974833130836487,0.000623983156401664,0.908491313457489,0.09150872379541397
1980,1980,Anne Murray,12,country,country,41,5cDJJ2Xh6dLJncvhqkP4XC,0.0248,0.584,2452.2166666666667,0.472,3.92e-06,10,-10.531,1,0.0268,127.094,0.579,0.19607843137254902,0.7647058823529411,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.6666666666666666,0.29411764705882354,0.13725490196078433,0.23529411764705882,0.10891089108910891,0.06410256410256411,0.8333333333333334,3.6372549019607843,3.2450980392156863,13,0.7301587301587301,8,1.368421052631579,3,0.002038971542753835,3,True,False,True,False,False,False,0.0010057765757665038,0.004637537989765406,0.054970309138298035,0.010244552046060562,0.06372278928756714,0.9362771511077881
1960,1965,James Brown,3,funk.soul,funk-soul,72,5haXbSJqjjM0TCJ5XkfEaC,0.412,0.613,2763.3333333333335,0.487,1.02e-05,7,-8.781,1,0.0935,143.332,0.699,0.0,1.0,0.0,0.15555555555555556,0.0,0.0,0.4444444444444444,0.0,0.2,0.045454545454545456,0.5,0.8333333333333334,3.9555555555555557,3.9555555555555557,4,1.0,9,0.8947368421052632,4,0.0018094089264173703,0,False,False,False,True,False,True,0.005077493842691183,0.2136625051498413,0.012096083723008633,0.7193960547447205,0.0006440482684411108,0.9993559718132019
1970,1974,Redbone,5,funk.pop,,76,7GVUmCP00eSsqc4tzj1sDD,0.172,0.731,3432.2166666666667,0.804,0.00028,11,-7.621,0,0.0473,107.383,0.957,0.5,0.4942528735632184,0.005747126436781609,0.04597701149425287,0.005747126436781609,0.7528735632183908,0.25862068965517243,0.25862068965517243,0.2413793103448276,0.24277456647398843,0.24999999999999997,0.3333333333333333,4.327586206896552,4.327586206896552,6,0.06944444444444445,7,1.8842105263157896,5,0.001165427590527016,3,True,False,False,False,False,False,0.0005443018744699657,0.00013811576354783028,0.0001824689970817417,0.9989004135131836,0.0009938707808032632,0.9990062117576599
1970,1979,Cheap Trick,26,rock,rock,52,1YiAY1oCmkFjUabQL9gos4,0.0446,0.476,3885.55,0.766,0.0053,4,-11.435,1,0.038,137.083,0.68,0.15934065934065933,0.7747252747252747,0.06593406593406594,0.005494505494505495,0.12087912087912088,0.7857142857142857,0.22527472527472528,0.038461538461538464,0.19230769230769232,0.055248618784530384,0.11274509803921569,0.3333333333333333,3.565934065934066,3.2472527472527473,34,0.6944444444444444,12,1.637037037037037,6,0.0015441829342049387,3,True,True,False,False,False,False,0.000930890382733196,0.37609753012657166,0.004122739192098379,0.007035724353045225,0.9535579085350037,0.046442124992609024
1970,1976,Marvin Gaye,15,funk.soul,funk-soul,58,2gmWJA9oF4GD2Vw5QoRqu1,0.849,0.515,4573.333333333333,0.793,0.317,1,-9.557,0,0.034,100.551,0.737,0.5131578947368421,0.4605263157894737,0.02631578947368421,0.09210526315789473,0.02631578947368421,0.0,0.19736842105263158,0.0,0.3684210526315789,0.17333333333333334,0.045454545454545456,0.5,2.75,3.3815789473684212,11,0.8461538461538461,8,1.1020408163265305,3,0.0010932944606413995,5,True,False,False,False,False,False,0.03559287264943123,0.006521820090711117,0.004305090755224228,0.9518027901649475,0.0019228194141760468,0.9980771541595459
1970,1972,The Supremes,16,pop.soul,,32,4pZNhT4b0Kgh8goVuzATQX,0.516,0.634,2835.116666666667,0.654,2.37e-05,2,-7.907,0,0.0321,136.074,0.851,0.373134328358209,0.6268656716417911,0.0,0.05970149253731343,0.0,0.7014925373134329,0.373134328358209,0.34328358208955223,0.014925373134328358,0.015151515151515152,0.23611111111111108,0.3333333333333333,2.08955223880597,2.8059701492537314,12,0.875,10,1.0588235294117647,5,0.002116315025248814,5,False,False,False,False,False,False,0.001292610540986061,0.0012313573388382792,0.0007749965880066156,0.9959999322891235,0.0018206873210147023,0.9981793165206909
1950,1958,The Everly Brothers,2,pop,pop,44,2ZCkqAo0tzzCVOth7ityh5,0.686,0.658,2273.7833333333333,0.706,2.18e-06,11,-9.076,1,0.0354,141.194,0.965,0.0,1.0,0.0,0.14102564102564102,0.0,0.6538461538461539,0.32051282051282054,0.0,0.21794871794871795,0.1038961038961039,0.21428571428571427,0.8333333333333334,4.205128205128205,4.205128205128205,7,0.6206896551724138,9,1.4177215189873418,3,0.003518365133001532,2,True,False,False,False,False,False,0.1274624764919281,0.03004324436187744,0.007210157345980406,0.7924792170524597,0.9482496380805969,0.05175035074353218
1970,1975,Linda Ronstadt,2,rock,rock,63,5jPPjNMIi1rD6BvQqxhJh5,0.186,0.513,2081.116666666667,0.573,0.000958,9,-10.023,1,0.0337,132.607,0.621,0.02702702702702703,0.972972972972973,0.0,0.02702702702702703,0.0,0.8243243243243243,0.3108108108108108,0.0,0.32432432432432434,0.2602739726027397,0.0,0,3.7567567567567566,3.4054054054054053,7,0.42105263157894735,7,1.2537313432835822,2,0.0014415337919546397,3,True,False,False,False,False,False,0.9926673769950867,0.0006721945246681571,0.0029640698339790106,0.0022502122446894646,0.002971651265397668,0.9970284104347229
